,release_pos_x,release_pos_z,plate_x,plate_z,release_pos_y,iso_value,arm_angle,p_side_adv,in_box,is_strike,pitch_variety,pmv,obp,avg_rel_speed,fav_pitch_prop_order,pitcher_fav_pitch,fav_pitch_order,age_pit,pitcher
0,0.007513972809667813,0.007778653700905913,0.08798980362537764,-0.11926699395770379,-0.0004687500000031264,-0.07799927509967378,-0.33989662009062727,0.004324018126888263,-0.02297016616314207,-0.008775490936555885,-0.0280100198911164,0.033662691816589096,0.04334903950706781,0.15695572129909863,-0.041824018126888185,3,3,41.0,434378.0
1,-0.019662303561557515,0.022369830740476715,-0.021293713311748133,-0.030337120613861845,0.03050665982257783,0.09358974358974359,-0.1982030982652887,-0.009130932638395317,0.011361841585722232,-0.02586110453025875,-0.1495255014875223,0.03468864578826014,0.03461538461538466,0.6148036273658164,-0.04727519808365577,1,1,41.0,450203.0
2,0.02174712643678145,0.037747126436781464,-0.11159770114942533,-0.12350574712643692,0.016298850574713697,0.015276145710928335,0.09310344827586192,-0.19310344827586207,0.03218390804597704,-0.01609195402298852,-0.033250709849385274,0.016939875929508963,0.10693301997649829,-0.7222988505747168,0.0011494252873563426,3,3,40.0,453286.0
3,0.011464662615925603,-0.0027342500799489855,-0.21881995522865366,0.09644067796610178,0.002494403581707161,-0.35746606334841635,0.5220978573712856,-0.044131755676367124,0.0009593859929645232,0.044771346338343454,1.1132976119088567,0.09178568643462193,-0.16742081447963797,-2.0860889031020236,-0.08570514870482893,7,8,38.0,456501.0
4,0.031365564512116695,0.04392309797482241,0.13181171319102353,0.10832599392944209,0.011504391202677766,-0.031849103277674706,0.2840822013235851,0.11226800019903466,0.02609842265014678,0.01828631138975967,0.8910776596481886,-0.06903754017152863,-0.08956916099773238,0.6823568194258058,0.11091829626312383,3,3,37.0,458681.0
5,-0.013819545234639463,0.02380261248185711,0.12509030801483634,0.002139574262215227,-0.00963796161909869,-0.2120388669301713,-0.7740646669891973,-0.04809708111594907,-0.0035478148685695876,-0.00124979841960976,0.06280078553963797,-0.00048713823474322293,0.03656126482213434,0.22835832930172728,-0.004837929366231231,3,0,37.0,471911.0
6,0.06724444444444422,-0.005568518518519028,-0.026966666666666667,-0.09678703703703695,0.01953888888888855,0.05353535353535353,0.04337037037037561,-0.0392592592592593,0.10685185185185192,-0.012592592592592627,4.528252744645352,0.014394466559604524,-0.07979797979797981,-0.4267777777777866,0.04037037037037039,8,9,36.0,477132.0
7,-0.006524521318242993,0.028679692504804954,-0.1263364652288419,0.07694426649583619,-0.01385408214107997,-0.020763187429854085,0.2051920122887907,-0.04389636273044342,0.018563598832657124,0.015858779984340515,0.1574270240866591,-0.02778780887882415,-0.0033670033670033517,0.9431625026692387,0.030329560822834334,7,8,35.0,500779.0
8,0.009930235955876832,0.034193878296442826,0.07033487958701634,-0.0506554532836585,-0.01403517422748024,-0.06747252747252747,0.352358341247232,0.010367204811649267,0.03513161419144328,0.02199454549881899,-0.0487361629729568,0.01883176854061741,-0.07736263736263732,0.2147058465434526,-0.042960284413275845,7,8,37.0,502043.0
9,0.03305118994162548,0.02499101930848724,-0.26580601706331386,-0.1292299057027393,-0.01612932195778427,-0.23986486486486486,-0.4229681185451284,0.2272114952851369,-0.035473731477323744,0.03839245621912887,0.045186762105845935,-0.0030468472894896736,-0.7128378378378378,0.29039066008083125,-0.0431073192635833,7,8,37.0,502171.0
10,0.20032882011605424,0.10764023210831652,-0.14197292069632494,0.007021276595744919,0.009439071566731627,0.4666666666666667,3.239651837524171,0.5319148936170213,-0.007736943907156679,0.10058027079303675,1.010937330131095,0.22773971963590944,0.13333333333333336,-2.7729206963249595,-0.22630560928433263,3,0,37.0,502179.0
11,-0.4519784817692768,0.0659653317393909,0.4257919904363419,0.308583383144053,-0.07120741183503299,0.20754716981132076,1.3631201434548714,0.42677824267782427,-0.0735206216377764,-0.05558876270173341,2.70483155927834,0.18720899789748346,0.37735849056603776,1.288822474596543,-0.24088463837417812,2,0,37.0,502624.0
12,0.006198805819527475,-0.0015031536456140415,0.06265074426036499,0.1122315196367003,0.03188285257758139,-0.07993299030752662,-0.576090320410394,-0.017382894626187806,0.0082247077621731,-0.039870490286771476,0.22135277550059484,-0.017393640118933074,0.02596625583343304,0.6759481961147031,0.01858548482045244,8,9,38.0,506433.0
13,-0.0001270035049030227,-0.005931260583626141,0.002930138227070455,-0.038487378411373285,0.00041753632891783354,0.10580551523947751,-0.3264698932776753,-0.009687709211199935,0.024534320482022587,0.039518765013980245,0.11345292686206143,-0.01195694156273086,0.01306240928882435,1.061064072775963,0.0015653920371755947,2,2,36.0,518876.0
14,0.004100362971050764,-0.025135509192315553,-0.01671095110219259,0.03512898751733751,0.0084566352878781,-0.04599045784016882,-0.3571573310175129,0.010414023076696088,0.002912621359223322,0.022094018355121425,0.006749054637941843,0.015259477511555208,-0.033581062482796575,0.4783014135214074,-0.04895977808599167,8,9,35.0,519242.0
15,0.014530644882675192,0.045941022740570325,-0.00047893947921252844,0.0656503435325062,0.0015637555096219558,-0.0983471074380165,0.49770198206832816,0.008386316651714326,0.013334522091396961,0.02253439504287888,-0.20813357395799503,0.04014313619489851,-0.07685950413223136,-0.7138875732061365,-0.055093363943853446,7,8,33.0,527048.0
16,-0.03691853332549466,0.008742312893174287,-0.01894495071236796,0.06399376800517365,-0.005634036882433691,0.0027291086731073555,0.7031536245517103,0.013322358751249347,0.008626805416740158,-0.0019558273071119125,-2.8405908599533296,-0.0049981527638665035,-0.06113203427760494,0.4755376565347831,-0.0192329551022008,3,0,35.0,542881.0
17,0.013543371522095171,0.024357550303263586,-0.04026409213439876,-0.014179804082025793,-0.005574456050837284,-0.022402159244264502,0.26700322518532005,0.042005632040050034,-0.0050604120535283625,-0.041319678444209085,-0.29179520449409146,-0.005731746500341028,0.06869095816464238,0.618873351304515,0.018033359006450422,3,3,34.0,543037.0
18,-0.0048152784297363915,0.000829325961855254,0.06360859889775553,-0.004780176984996221,0.016306559571610535,0.051393728222996524,0.10854830577721941,-0.01483335941167263,0.0075175159512508305,0.026871120847024477,-0.14891093947078549,0.017181727788676993,0.00043554006968643533,-0.09335906396147209,-0.02953980423859942,3,3,34.0,543135.0
